"id","codigo","nombre","precio","categoria","stock","descripcion","activo","imagen_url","imagen_public_id","created_at","updated_at"
30,,"SHAMPOO COMPLEJO HIALURÉNICO",12500,"Cuidado del Cabello",0,"Paca x 24 300000",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756132855/lfnywgd25a4nt6rmwpdk.jpg","lfnywgd25a4nt6rmwpdk","2025-08-20T17:03:37.946265+00:00","2025-08-20T17:03:37.946265+00:00"
3,,"TOALLAS NOSOTRAS RAPIGEL X 30",11000,"Toallas",100,"tallas nosotras rapigel x 30 caja x 8",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756219671/bh1kzufjjpk7wrzfxbxb.png","bh1kzufjjpk7wrzfxbxb","2025-08-15T12:38:40.351342+00:00","2025-08-15T12:38:40.351342+00:00"
24,,"HUGGIES ACTIVE SECO ETAPA 0 X 25 PANALES",11000,"Pañales",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756216913/bsaf3mbmi4wjijo6ahic.png","bsaf3mbmi4wjijo6ahic","2025-08-20T17:01:13.259721+00:00","2025-08-20T17:01:13.259721+00:00"
16,,"JOHNSONS BABY 200 ML",10000,"Cuidado del Cabello",0,"CAJA  X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217345/it8wdfqj70pbaqosdcjn.png","it8wdfqj70pbaqosdcjn","2025-08-20T16:57:22.537461+00:00","2025-08-20T16:57:22.537461+00:00"
42,,"REXONA CLINICAL POR 2",25000,"Desodorantes",0,"CAJA X 6",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218831/c5qu31s1blxr5xcnqpsc.png","c5qu31s1blxr5xcnqpsc","2025-08-20T17:11:05.81746+00:00","2025-08-20T17:11:05.81746+00:00"
14,,"PILA DURACELL AAA 10X6",195000,"Otros",0,"CAJA X 10 C/U 19500",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756220099/hqnefqmyeoaetdnxep1c.png","hqnefqmyeoaetdnxep1c","2025-08-20T16:56:26.4552+00:00","2025-08-20T16:56:26.4552+00:00"
25,,"GILLETTE MAX 3 X 2 HOJAS",16000,"Otros",0,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221377/ln3tywuzkuvwcbofypzv.png","ln3tywuzkuvwcbofypzv","2025-08-20T17:01:45.569587+00:00","2025-08-20T17:01:45.569587+00:00"
13,,"NIVEA FACIAL 5 EN 150ML",8500,"Bloqueadores y Cuidado de la Piel",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217535/pkjyjnsiztxygl0unwnv.png","pkjyjnsiztxygl0unwnv","2025-08-20T16:56:01.013507+00:00","2025-08-20T16:56:01.013507+00:00"
41,,"PONDS REGUBENETS",21000,"Bloqueadores y Cuidado de la Piel",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218397/gpilem8xt82qrjusf0aw.png","gpilem8xt82qrjusf0aw","2025-08-20T17:10:21.331105+00:00","2025-08-20T17:10:21.331105+00:00"
5,,"PROTECTORES NOSOTRAS NORMAL x 150 X 10 CAJAS",120000,"Toallas",20,"C/U 12000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217827/rr1iihl79wav1riegf6a.png","rr1iihl79wav1riegf6a","2025-08-15T15:19:36.955609+00:00","2025-08-15T15:19:36.955609+00:00"
36,,"NOSOTRAS BUENAS NOCHES X 10",7000,"Toallas",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217663/ctbf6chzgacm5chrrdio.png","ctbf6chzgacm5chrrdio","2025-08-20T17:06:22.473581+00:00","2025-08-20T17:06:22.473581+00:00"
4,,"PROTECTORES NOSOTRAS MULTIESTILO x 150  x 10 CAJAS",140000,"Toallas",40,"C/U 14000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217857/g5jpd7snqpwywzx9jaue.png","g5jpd7snqpwywzx9jaue","2025-08-15T15:17:56.262168+00:00","2025-08-15T15:17:56.262168+00:00"
15,,"PILA DURACEL AA 10X6",195000,"Otros",0,"CAJA X 10  C/U 19500",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756220011/ytwm1a3bkdyybppdm4iz.png","ytwm1a3bkdyybppdm4iz","2025-08-20T16:56:50.545911+00:00","2025-08-20T16:56:50.545911+00:00"
11,,"ELIZABET ARDEN 40 GR",2000,"Desodorantes",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756216850/jkfdupjdhojdjplpmy8f.png","jkfdupjdhojdjplpmy8f","2025-08-20T16:55:00.397166+00:00","2025-08-20T16:55:00.397166+00:00"
45,,"PROTEX BALANCE JABON BARRA X72...",180000,"Jabones y Geles",0,"PACA X72",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218454/tcw0v8jhuzwopuroznph.png","tcw0v8jhuzwopuroznph","2025-08-20T17:13:53.760443+00:00","2025-08-20T17:13:53.760443+00:00"
7,,"REXONA POWER BRY",8000,"Desodorantes",12,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218911/iwtiyuwvvpq4yce6fudt.png","iwtiyuwvvpq4yce6fudt","2025-08-15T15:23:18.716089+00:00","2025-08-15T15:23:18.716089+00:00"
23,,"REXONA ROLON X 50X2",14000,"Desodorantes",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218950/dkbvm2qevcqibk1kazc3.png","dkbvm2qevcqibk1kazc3","2025-08-20T17:00:35.998467+00:00","2025-08-20T17:00:35.998467+00:00"
21,,"TANGA SPF100 24X12",28000,"Otros",0,"paca x 12",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221244/fqeizfjs1mbzrubxpscb.png","fqeizfjs1mbzrubxpscb","2025-08-20T16:59:35.497666+00:00","2025-08-20T16:59:35.497666+00:00"
39,,"HUGGIES ETP 1X50 BLT X6PK",26000,"Pañales",0,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221324/nusey39xquq7r5ov7bub.png","nusey39xquq7r5ov7bub","2025-08-20T17:08:55.376071+00:00","2025-08-20T17:08:55.376071+00:00"
8,,"TOALLAS NOSOTRAS DIA Y NOCHE X24",84000,"Toallas",0,"C/U 10500",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217770/v1dbqec9nq3lxtsjrinj.png","v1dbqec9nq3lxtsjrinj","2025-08-20T16:52:40.429212+00:00","2025-08-20T16:52:40.429212+00:00"
12,,"TAMPON KOTEX DIGITAL RISTRA 6...",11500,"Toallas",0,"CAJA X 6 X 6 ",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756219565/grrvgwouwgupyymwvlcq.png","grrvgwouwgupyymwvlcq","2025-08-20T16:55:30.233738+00:00","2025-08-20T16:55:30.233738+00:00"
26,,"CREMA DE PEINAR CON ACEITE DE ARGAN Y S6",12500,"Cuidado del Cabello",0,"CAJA X 24: 300000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756216677/pwvlbeboak2emcbogiif.png","pwvlbeboak2emcbogiif","2025-08-20T17:02:18.961698+00:00","2025-08-20T17:02:18.961698+00:00"
20,,"SHAMPOO JOHNSON X400",19000,"Cuidado del Cabello",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756219005/fgccky7483cqa6l8vzyu.png","fgccky7483cqa6l8vzyu","2025-08-20T16:59:00.936353+00:00","2025-08-20T16:59:00.936353+00:00"
52,,"SUNDARK NINOS SOBRE",30000,"Bloqueadores y Cuidado de la Piel",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756219108/cseqlcsacs1vhruqjijs.png","cseqlcsacs1vhruqjijs","2025-08-20T17:17:17.220083+00:00","2025-08-20T17:17:17.220083+00:00"
61,,"BALANCE CLINICAL CREMA 70 g",5800,"Desodorantes",50,"caja x 24  139200",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756316074/gpjk0gfsktxaasvnc5fg.png","gpjk0gfsktxaasvnc5fg","2025-08-27T17:22:23.723916+00:00","2025-08-27T17:22:23.723916+00:00"
65,,"TIO NACHO CONTROL CASPA 415 ENGROSADOR",22000,"Cuidado del Cabello",100,"CAJA X 12 264000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756490216/lj2qrh6nd1f2jvcwxulo.png","lj2qrh6nd1f2jvcwxulo","2025-08-29T17:57:00.792025+00:00","2025-08-29T17:57:00.792025+00:00"
58,,"PAÑAL TENA SLIP",36000,"Pañales",100,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756151464/i3yuefnge62migf4gfg1.jpg","i3yuefnge62migf4gfg1","2025-08-25T19:51:08.566612+00:00","2025-08-25T19:51:08.566612+00:00"
62,,"BALANCE WOMEN CLINICAL 70 g",5800,"Desodorantes",0,"Caja x 24 139200",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756316094/hmsm3xgtnasngzindb3g.png","hmsm3xgtnasngzindb3g","2025-08-27T17:24:23.045439+00:00","2025-08-27T17:24:23.045439+00:00"
43,,"CICATRICURE 12X30G",27000,"Medicamentos",0,"CAJA X 12",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756216523/kgbqq6b92lmjbcorbfuh.webp","kgbqq6b92lmjbcorbfuh","2025-08-20T17:12:37.962792+00:00","2025-08-20T17:12:37.962792+00:00"
38,,"JABON J&J BABY PACK 3X16X110G",40000,"Jabones y Geles",0,"DOCENA 40000 ",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756910449/shxo4lfef6dcndr3lftu.jpg","shxo4lfef6dcndr3lftu","2025-08-20T17:08:02.236473+00:00","2025-08-20T17:08:02.236473+00:00"
18,,"HUGGIES ETAPA 3 50 PANALES",34000,"Pañales",0,"PACA X 8 272000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756216956/rkvkoejhb37luqroaiji.png","rkvkoejhb37luqroaiji","2025-08-20T16:58:09.358439+00:00","2025-08-20T16:58:09.358439+00:00"
60,,"JABÓN NEKO DOCENA",49000,"Jabones y Geles",0,"Paca x 4 docenas  196000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756315222/xuq0xatx14djbgcgffeq.jpg","xuq0xatx14djbgcgffeq","2025-08-27T17:20:29.025351+00:00","2025-08-27T17:20:29.025351+00:00"
29,,"SHAMPOO ACEITE DE ARGAN Y ARG",12500,"Cuidado del Cabello",0,"Paca x 24 300000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756132821/w17qiwdva20cc4wna9dp.jpg","w17qiwdva20cc4wna9dp","2025-08-20T17:03:19.906749+00:00","2025-08-20T17:03:19.906749+00:00"
55,,"REXONA CLINICAL COLACILBLE 30G",32000,"Desodorantes",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218750/n5ctj0evesmky3n8lldd.png","n5ctj0evesmky3n8lldd","2025-08-20T17:19:04.821456+00:00","2025-08-20T17:19:04.821456+00:00"
59,,"KOTEX x24 BUENAS NOCHES",12000,"Toallas",0,"PACA X8 96000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756247109/mqqrxuawhbjzbsemkgwt.jpg","mqqrxuawhbjzbsemkgwt","2025-08-26T22:23:48.703401+00:00","2025-08-26T22:23:48.703401+00:00"
63,,"EGO ATTRATION 240 ml",6500,"Jabones y Geles",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756323536/b0gtb1f38cgdhspburlt.jpg","b0gtb1f38cgdhspburlt","2025-08-27T19:39:19.879576+00:00","2025-08-27T19:39:19.879576+00:00"
50,,"LIPSTICK NIVEA CHERRY 24X4.8G",11500,"Medicamentos",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217405/sat1d83eigo3hm2xjzze.png","sat1d83eigo3hm2xjzze","2025-08-20T17:15:51.750005+00:00","2025-08-20T17:15:51.750005+00:00"
67,,"TEATRICAL ACLADORA",18000,"Bloqueadores y Cuidado de la Piel",0,"Caja x 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756908770/drbwic1oikcb8lnv5a87.png","drbwic1oikcb8lnv5a87","2025-09-01T20:46:40.973427+00:00","2025-09-01T20:46:40.973427+00:00"
68,,"GILLETE VENUS MU",25000,"Bloqueadores y Cuidado de la Piel",0,"X8",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756760222/gqa4ncsymcxmmrp692ie.jpg","gqa4ncsymcxmmrp692ie","2025-09-01T20:51:52.991744+00:00","2025-09-01T20:51:52.991744+00:00"
66,,"Ponds crema facial ",20000,"Bloqueadores y Cuidado de la Piel",0,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756759295/n7nrzn8np1lzzqbd3nfl.jpg","n7nrzn8np1lzzqbd3nfl","2025-09-01T20:41:42.040738+00:00","2025-09-01T20:41:42.040738+00:00"
69,,"ENJUAGUE BUCAL LISTERINE COOL MINT 1L",22000,"Producto del Dia Promocion",0,"CAJA X 6 UNIDADES 132000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756905042/whblrshjfjezxrwap2et.png","whblrshjfjezxrwap2et","2025-09-03T13:11:25.698122+00:00","2025-09-03T13:11:25.698122+00:00"
70,,"ENJUAGUE BUCAL LISTERINE COOL MINT 1.5 L",30000,"Producto del Dia Promocion",0,"CAJA X 6 180000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756905145/k2dcm9vc05acysg4dgar.png","k2dcm9vc05acysg4dgar","2025-09-03T13:12:51.231415+00:00","2025-09-03T13:12:51.231415+00:00"
17,,"HUGGIES ETP 4X50 BLT X4PKS",42000,"Pañales",0,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221069/iowwa1g4yxi0p9rqorke.png","iowwa1g4yxi0p9rqorke","2025-08-20T16:57:48.017705+00:00","2025-08-20T16:57:48.017705+00:00"
6,,"Nosotras día y noche x24",10500,"Toallas",30,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221186/dppyfby8tqwndogketue.png","dppyfby8tqwndogketue","2025-08-15T15:22:11.477879+00:00","2025-08-15T15:22:11.477879+00:00"
35,,"NOSOTRAS BUENAS NOCHES +PROTE...",17500,"Toallas",0,"CAJA X  10 175000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217613/jlvvbmsdlxum6ghddd9f.png","jlvvbmsdlxum6ghddd9f","2025-08-20T17:06:02.478501+00:00","2025-08-20T17:06:02.478501+00:00"
53,,"TOALLAS NOSOTRAS RAPIGEL X10",98000,"Toallas",0,"PACA X24",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218540/k4sduvaaqccdgumbazfq.png","k4sduvaaqccdgumbazfq","2025-08-20T17:17:44.538727+00:00","2025-08-20T17:17:44.538727+00:00"
9,,"TOALLAS NOSOTRAS CLASICA X 30",10000,"Toallas",0,"CAJA X 8 80000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756217702/wxoskdeordvqs15fkj8a.png","wxoskdeordvqs15fkj8a","2025-08-20T16:53:45.157216+00:00","2025-08-20T16:53:45.157216+00:00"
22,,"PROTECTOR NOSOTRAS DIARIOS X 15",16500,"Pañales",0,"DOCENA 16500 CAJA X 3 DOCENAS",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756221463/wshwmrf2xp5ppggcexw3.png","wshwmrf2xp5ppggcexw3","2025-08-20T17:00:04.967551+00:00","2025-08-20T17:00:04.967551+00:00"
10,,"REXONA DEO SOBRE SURTIDO 24DPL X12 TIRAS X 10 SAC...",13500,"Desodorantes",0,"CAJA X 24 DISPLEY 324000",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218877/e33e4bq34zwle5jnpctj.png","e33e4bq34zwle5jnpctj","2025-08-20T16:54:21.081032+00:00","2025-08-20T16:54:21.081032+00:00"
31,,"PONDS CR REJUVENESS 6X100G+...",23000,"Bloqueadores y Cuidado de la Piel",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218196/llpxz7dxx2goxbpytoea.png","llpxz7dxx2goxbpytoea","2025-08-20T17:04:07.277755+00:00","2025-08-20T17:04:07.277755+00:00"
54,,"PONDS CREMA S 100 G",18000,"Bloqueadores y Cuidado de la Piel",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218284/w8gra8jtb4j0htf16vrm.png","w8gra8jtb4j0htf16vrm","2025-08-20T17:18:22.384098+00:00","2025-08-20T17:18:22.384098+00:00"
51,,"PONDS CREMA S X 200 G",20000,"Bloqueadores y Cuidado de la Piel",0,"CAJA X 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218346/mu7zbvg5znw0f1cjl5lr.png","mu7zbvg5znw0f1cjl5lr","2025-08-20T17:16:21.020011+00:00","2025-08-20T17:16:21.020011+00:00"
